Transaction_ID,Transaction_date,Gender,Age,Marital_status,State_names,Referal,Employees_status,Payment_method,Segment,Amount_spent
152145,11/11/2019,Male,28,Single,New Hampshire,1,workers,Card,Missing,1401.27
152146,11/12/2019,Male,64,Married,Illinois,1,Employees,PayPal,Basic,6.79
152147,11/12/2019,Female,43,Single,Hawaii,1,workers,PayPal,Gold,173.93
152148,11/12/2019,Female,48,Single,Michigan,1,workers,Card,Gold,1105
152149,11/12/2019,Female,64,Married,Wyoming,0,self-employed,PayPal,Silver,53.36
152150,11/13/2019,Female,56,Married,Nevada,1,workers,Other,Basic,5.31
152151,11/13/2019,Male,32,Married,Massachusetts,0,self-employed,PayPal,Silver,1028.15
152152,11/13/2019,Male,45,Married,Illinois,1,workers,PayPal,Platinum,428.22
152153,11/13/2019,Female,30,Married,Nevada,0,self-employed,PayPal,Platinum,2883.7
152154,11/15/2019,Male,28,Single,Oregon,1,Unemployment,PayPal,Gold,278.44
152155,11/15/2019,Male,36,Married,Ohio,0,Employees,Other,Basic,1850.08
152156,11/15/2019,Female,78,Single,Delaware,1,Employees,Card,Missing,1697.09
152157,11/16/2019,Male,19,Married,Texas,0,Employees,PayPal,Basic,780.39
152158,11/16/2019,Male,51,Single,Massachusetts,0,Employees,Card,Platinum,2047.51
152159,11/16/2019,Female,21,Married,North Carolina,0,workers,Other,Gold,1858.75
152160,11/17/2019,Female,30,Married,Florida,1,Employees,Card,Platinum,1304.2
152161,11/17/2019,Female,21,Married,Maryland,0,Employees,Card,Silver,2056.18
152162,11/18/2019,Female,40,Single,Rhode Island,1,Employees,PayPal,Basic,61.04
152163,11/18/2019,Male,63,Married,Tennessee,0,Employees,PayPal,Silver,2847.16
152164,11/18/2019,Male,47,Married,Indiana,0,self-employed,Card,Missing,5633.28
152165,11/18/2019,Male,22,Married,Mississippi,1,workers,Card,Basic,615.38
152166,11/19/2019,Female,19,Married,New York,0,Employees,Card,Basic,2473.87
152167,11/20/2019,Female,48,Married,Maine,1,workers,PayPal,Basic,1045.45
152168,11/20/2019,Male,32,Married,Maryland,1,Unemployment,PayPal,Basic,373.75
152169,11/20/2019,Female,18,Single,Indiana,1,Unemployment,PayPal,Platinum,438.81
152170,11/20/2019,Female,72,Single,California,0,Employees,PayPal,Platinum,967.58
152171,11/20/2019,Male,68,Single,Michigan,0,Employees,PayPal,Basic,464.7
152172,11/21/2019,Female,39,Married,Michigan,1,workers,Card,Gold,509.15
152173,11/21/2019,Male,42,Single,Iowa,1,Employees,PayPal,Platinum,364.73
152174,11/21/2019,Female,68,Married,New Hampshire,0,Employees,PayPal,Basic,1633.77
152175,11/21/2019,Male,52,Married,Iowa,0,Employees,PayPal,Platinum,678.1
152176,11/21/2019,Male,63,Single,Washington,0,Unemployment,Card,Silver,1021.98
152177,11/21/2019,Male,46,Single,North Carolina,1,Employees,PayPal,Platinum,1021.98
152178,11/21/2019,Male,62,Single,Pennsylvania,0,Employees,PayPal,Silver,1163.3
152179,11/22/2019,Female,38,Single,Minnesota,0,Unemployment,Card,Basic,1745.71
152180,11/23/2019,Male,73,Married,Arizona,1,Employees,PayPal,Silver,1871.75
152181,11/23/2019,Female,52,Married,Texas,0,self-employed,Other,Basic,1165.97
152182,11/23/2019,Male,48,Married,North Dakota,0,Unemployment,Other,Silver,66.48
152183,11/24/2019,Male,34,Married,Montana,0,self-employed,Card,Basic,1713.15
152184,11/24/2019,Female,76,Married,New Jersey,1,Employees,Card,Platinum,1875.03
152185,11/24/2019,Male,72,Married,Vermont,1,workers,Card,Platinum,1002.79
152186,11/24/2019,Male,66,Married,Utah,1,self-employed,Card,Silver,59.97
152187,11/24/2019,Male,67,Single,Idaho,0,Employees,Card,Basic,1875.03
152188,11/24/2019,Female,43,Single,Massachusetts,0,Employees,PayPal,Platinum,1165.97
152189,11/25/2019,Male,42,Single,Missouri,1,workers,PayPal,Basic,2541.56
152190,11/25/2019,Female,55,Married,Hawaii,1,Employees,PayPal,Basic,2712.52
152191,11/25/2019,Female,76,Single,Oregon,0,Employees,PayPal,Platinum,2001.13
152192,11/25/2019,Female,57,Married,Iowa,0,Unemployment,PayPal,Basic,2524.95
152193,11/25/2019,Female,28,Married,Maryland,1,Employees,Card,Basic,363.29
152194,11/26/2019,Male,56,Single,Idaho,0,workers,Card,Platinum,2479.25
152195,11/26/2019,Male,61,Married,Georgia,1,self-employed,Card,Platinum,1902.46
152196,11/26/2019,Male,27,Married,Tennessee,0,Unemployment,PayPal,Platinum,2479.25
152197,11/27/2019,Male,32,Married,Washington,1,workers,Card,Missing,957.05
152198,11/28/2019,Female,62,Single,Vermont,0,Unemployment,PayPal,Basic,23.14
152199,11/29/2019,Female,18,Married,New York,1,self-employed,PayPal,Basic,1340.65
152200,11/29/2019,Female,45,Married,New York,1,Unemployment,PayPal,Basic,720.75
152201,11/29/2019,Male,20,Single,Arizona,1,workers,PayPal,Missing,1340.65
152202,11/29/2019,Male,53,Married,Missouri,0,self-employed,Other,Platinum,2490.18
152203,12/1/2019,Male,48,Married,Kansas,1,Employees,PayPal,Basic,1015.45
152204,12/1/2019,Male,41,Single,Delaware,1,Employees,Card,Basic,2570.56
152205,12/2/2019,Male,22,Single,Minnesota,0,Employees,Card,Basic,1114.5
152206,12/2/2019,Female,70,Single,Oklahoma,1,Employees,Card,Basic,261.44
152207,12/3/2019,Male,16,Married,Illinois,0,workers,Other,Gold,657.98
152208,12/3/2019,Female,77,Single,West Virginia,1,Employees,Other,Basic,1935.38
152209,12/3/2019,Male,44,Married,Nevada,1,Employees,PayPal,Basic,657.98
152210,12/3/2019,Male,68,Single,Alaska,1,Employees,Other,Platinum,1711.74
152211,12/3/2019,Female,30,Married,Alabama,0,Unemployment,Other,Platinum,2570.56
152212,12/4/2019,Female,37,Single,Pennsylvania,0,self-employed,PayPal,Gold,473.25
152213,12/4/2019,Male,56,Single,Florida,0,workers,Other,Basic,2726.95
152214,12/4/2019,Male,71,Married,West Virginia,1,self-employed,PayPal,Missing,761.23
152215,12/4/2019,Female,70,Married,Mississippi,0,workers,Card,Basic,1911.54
152216,12/4/2019,Male,36,Married,Kentucky,0,Employees,Card,Silver,102.99
152217,12/4/2019,Male,50,Married,Nevada,0,workers,PayPal,Basic,423.98
152218,12/5/2019,Female,69,Single,North Carolina,1,self-employed,PayPal,Basic,561.16
152219,12/6/2019,Male,19,Married,Arizona,1,Employees,Other,Platinum,613.35
152220,12/6/2019,Male,49,Single,Utah,0,self-employed,PayPal,Basic,423.98
152221,12/6/2019,Female,36,Married,Vermont,1,Employees,PayPal,Basic,2785.61
152222,12/6/2019,Female,27,Single,Texas,1,self-employed,Card,Platinum,1935.38
152223,12/7/2019,Female,43,Single,Montana,1,workers,Other,Platinum,2071.6
152224,12/7/2019,Female,42,Married,Illinois,1,Employees,PayPal,Platinum,1331.74
152225,12/7/2019,Male,34,Married,Nebraska,0,Employees,PayPal,Silver,642.73
152226,12/8/2019,Male,15,Married,Louisiana,0,workers,Other,Platinum,703.59
152227,12/8/2019,Female,20,Single,Connecticut,1,self-employed,PayPal,Basic,809.72
152228,12/8/2019,Male,19,Married,Illinois,0,Employees,Other,Basic,2965.57
152229,12/8/2019,Male,49,Single,Missouri,0,Employees,PayPal,Missing,2420.67
152230,12/8/2019,Female,29,Married,New Jersey,0,self-employed,PayPal,Basic,425.62
152231,12/8/2019,Male,25,Married,Delaware,0,Employees,Other,Basic,1348.65
152232,12/9/2019,Male,72,Married,Rhode Island,1,Employees,PayPal,Missing,1654.25
152233,12/9/2019,Female,44,Single,Hawaii,0,self-employed,Other,Platinum,962.62
152234,12/10/2019,Female,59,Single,Delaware,1,workers,PayPal,Missing,202.84
152235,12/10/2019,Female,51,Single,Louisiana,1,workers,PayPal,Gold,1691.26
152236,12/10/2019,Female,57,Married,Michigan,0,self-employed,PayPal,Silver,505.36
152237,12/10/2019,Male,18,Married,Maryland,1,self-employed,PayPal,Silver,2863.91
152238,12/11/2019,Male,30,Married,Illinois,0,Employees,PayPal,Basic,603.34
152239,12/11/2019,Male,18,Married,Texas,1,Employees,PayPal,Basic,2443.68
152240,12/11/2019,Female,26,Married,Ohio,0,Employees,Card,Silver,2614.47
152241,12/12/2019,Female,38,Married,Idaho,1,workers,Card,Basic,1985.91
152242,12/12/2019,Male,34,Single,New York,0,workers,PayPal,Gold,1936.86
152243,12/12/2019,Female,36,Single,Utah,1,Unemployment,Card,Basic,743.54
152244,12/12/2019,Female,70,Single,Nevada,1,self-employed,PayPal,Basic,1474.73
152245,12/12/2019,Male,54,Single,Arizona,1,workers,PayPal,Basic,282.07
152246,12/13/2019,Female,35,Single,Indiana,0,Employees,Card,Platinum,459.96
152247,12/13/2019,Male,46,Married,New Hampshire,1,self-employed,Card,Silver,258.66
152248,12/14/2019,Female,74,Single,Mississippi,1,workers,Other,Platinum,1492.25
152249,12/14/2019,Male,70,Single,New Hampshire,1,workers,Card,Missing,134.8
152250,12/14/2019,Male,21,Single,Kentucky,0,workers,PayPal,Basic,1250.44
152251,12/14/2019,Male,39,Single,Florida,1,self-employed,Card,Basic,1305.52
152252,12/15/2019,Male,33,Single,West Virginia,0,workers,Card,Basic,1922.8
152253,12/15/2019,Female,47,Married,Louisiana,0,self-employed,Card,Basic,2757.41
152254,12/15/2019,Male,49,Married,California,1,workers,PayPal,Basic,337.17
152255,12/16/2019,Female,34,Single,South Carolina,1,workers,Other,Platinum,635.17
152256,12/16/2019,Male,64,Single,South Dakota,0,self-employed,PayPal,Basic,1282.24
152257,12/17/2019,Male,36,Single,Nebraska,0,self-employed,Other,Platinum,947.09
152258,12/17/2019,Female,51,Single,Arkansas,1,Unemployment,PayPal,Platinum,482.68
152259,12/18/2019,Male,21,Married,New Hampshire,0,Unemployment,PayPal,Silver,1922.8
152260,12/18/2019,Male,51,Single,Nevada,0,self-employed,PayPal,Silver,2733.8
152261,12/18/2019,Male,58,Married,Illinois,1,workers,Other,Silver,1679.62
152262,12/19/2019,Female,22,Married,South Dakota,1,self-employed,Card,Basic,1793.22
152263,12/20/2019,Male,60,Married,Vermont,1,Employees,PayPal,Silver,26.55
152264,12/21/2019,Female,20,Single,Louisiana,0,Unemployment,PayPal,Platinum,1158.67
152265,12/21/2019,Female,55,Married,South Carolina,1,Employees,PayPal,Basic,1274.62
152266,12/21/2019,Female,69,Married,Ohio,0,Employees,PayPal,Basic,2437.74
152267,12/21/2019,Female,64,Married,Maryland,0,Employees,Card,Platinum,2981.36
152268,12/22/2019,Male,73,Married,Idaho,0,Employees,Card,Basic,427.54
152269,12/22/2019,Male,46,Married,North Dakota,0,workers,Other,Platinum,2830.43
152270,12/22/2019,Male,78,Single,Massachusetts,1,Employees,Other,Missing,2662.19
152271,12/23/2019,Male,22,Single,Indiana,1,workers,Card,Platinum,30.22
152272,12/24/2019,Female,65,Married,Montana,0,workers,PayPal,Platinum,2903.6
152273,12/24/2019,Female,37,Married,Iowa,0,Employees,PayPal,Basic,717.22
152274,12/24/2019,Female,55,Married,Delaware,0,workers,PayPal,Basic,1992.41
152275,12/25/2019,Male,68,Single,Alaska,0,Employees,Other,Missing,664.72
152276,12/25/2019,Male,54,Single,California,1,workers,PayPal,Platinum,2662.19
152277,12/25/2019,Male,50,Single,Rhode Island,0,Unemployment,Other,Platinum,1372.74
152278,12/25/2019,Male,28,Married,Arizona,0,Employees,Other,Platinum,1035.49
152279,12/26/2019,Male,49,Married,Connecticut,1,workers,PayPal,Platinum,1469.28
152280,12/26/2019,Female,75,Single,Wisconsin,0,self-employed,PayPal,Missing,1955.6
152281,12/26/2019,Male,53,Single,Iowa,1,Employees,PayPal,Platinum,1898.51
152282,12/26/2019,Female,46,Married,Maryland,1,Employees,Card,Basic,2508.04
152283,12/27/2019,Male,50,Single,Wyoming,0,self-employed,Card,Basic,1823.93
152284,12/27/2019,Male,62,Married,Montana,1,workers,Other,Basic,1435.92
152285,12/27/2019,Female,59,Married,Alabama,1,workers,Card,Platinum,2747.99
152286,12/27/2019,Female,55,Married,Louisiana,0,workers,Card,Basic,577.32
152287,12/27/2019,Male,25,Married,Minnesota,0,self-employed,PayPal,Basic,1823.93
152288,12/29/2019,Male,56,Single,New Jersey,0,Unemployment,PayPal,Silver,2780.61
152289,12/29/2019,Female,56,Single,Louisiana,1,workers,Card,Basic,1980.54
152290,12/29/2019,Male,78,Married,Florida,0,Employees,Card,Silver,2446.79
152291,12/30/2019,Male,48,Married,Nebraska,0,Employees,Other,Basic,34.88
152292,12/31/2019,Female,66,Married,West Virginia,1,Employees,Other,Basic,294.43
152293,12/31/2019,Male,24,Married,Rhode Island,1,Employees,Card,Basic,2979.76
152294,1/1/2020,Male,34,Married,Washington,1,Employees,PayPal,Silver,794.29
152295,1/1/2020,Female,68,Married,New Jersey,1,Unemployment,Other,Gold,2458.89
152296,1/1/2020,Female,51,Married,Rhode Island,1,Employees,Card,Basic,1941.55
152297,1/1/2020,Female,73,Married,Alabama,0,self-employed,Other,Silver,851.25
152298,1/1/2020,Female,75,Married,North Dakota,1,self-employed,PayPal,Basic,2820.05
152299,1/1/2020,Male,63,Single,Kentucky,0,Employees,PayPal,Missing,2569.93
152300,1/2/2020,Male,39,Married,Virginia,0,self-employed,PayPal,Missing,2458.89
152301,1/2/2020,Female,57,Single,Oklahoma,0,workers,Other,Platinum,2979.76
152302,1/3/2020,Male,46,Married,Maine,0,workers,PayPal,Basic,790.74
152303,1/3/2020,Male,21,Married,South Dakota,0,self-employed,Card,Platinum,2884.04
152304,1/3/2020,Female,35,Single,Vermont,1,Employees,Card,Basic,2707.55
152305,1/3/2020,Male,53,Single,California,1,Employees,PayPal,Platinum,1108.32
152306,1/4/2020,Male,27,Married,Oklahoma,0,workers,Card,Platinum,175.7
152307,1/4/2020,Female,76,Married,Washington,1,Employees,Other,Basic,2556.55
152308,1/4/2020,Female,38,Single,Arkansas,1,workers,Card,Basic,4937.4
152309,1/5/2020,Female,44,Single,Arizona,0,Unemployment,Card,Basic,2476.4
152310,1/5/2020,Female,35,Married,Colorado,1,self-employed,PayPal,Gold,2513.16
152311,1/5/2020,Male,35,Married,West Virginia,1,workers,Other,Silver,2987.96
152312,1/6/2020,Male,26,Single,Georgia,1,Employees,PayPal,Basic,542.38
152313,1/6/2020,Male,75,Married,Georgia,1,Employees,Other,Basic,441.12
152314,1/6/2020,Female,18,Single,Ohio,1,Employees,PayPal,Missing,321.63
152315,1/6/2020,Female,78,Single,West Virginia,0,workers,Other,Basic,2429.9
152316,1/6/2020,Male,20,Single,Virginia,1,self-employed,PayPal,Basic,2616.98
152317,1/6/2020,Female,62,Married,Maine,0,workers,PayPal,Basic,2513.16
152318,1/6/2020,Female,22,Married,Idaho,1,workers,Other,Basic,2954.96
152319,1/7/2020,Male,41,Married,New Mexico,1,workers,Other,Platinum,2612.81
152320,1/7/2020,Female,70,Single,Maryland,0,Employees,Card,Basic,2961.06
152321,1/7/2020,Male,25,Married,Tennessee,0,workers,PayPal,Basic,33.63
152322,1/7/2020,Female,78,Single,Missouri,0,workers,PayPal,Basic,1407.33
152323,1/7/2020,Male,29,Married,Colorado,1,self-employed,Other,Basic,2693.76
152324,1/8/2020,Male,58,Married,Minnesota,1,Employees,Other,Platinum,1215.66
152325,1/8/2020,Male,65,Single,New York,1,Employees,PayPal,Basic,1584.5
152326,1/8/2020,Male,35,Single,Maine,1,workers,PayPal,Basic,978.26
152327,1/9/2020,Female,17,Married,Rhode Island,0,self-employed,Other,Platinum,1907.39
152328,1/9/2020,Male,27,Single,Nebraska,1,Employees,Other,Platinum,1020.47
152329,1/9/2020,Female,67,Single,Missouri,1,Employees,Card,Basic,1988.96
152330,1/9/2020,Male,33,Single,Missouri,1,Employees,Card,Platinum,2957.45
152331,1/9/2020,Male,47,Married,Georgia,1,workers,PayPal,Platinum,840.32
152332,1/9/2020,Female,63,Married,Alaska,0,workers,PayPal,Basic,483.12
152333,1/9/2020,Male,44,Single,Ohio,0,workers,PayPal,Basic,2969.4
152334,1/10/2020,Male,68,Married,Missouri,1,Employees,PayPal,Gold,2409.45
152335,1/10/2020,Male,47,Married,West Virginia,1,workers,PayPal,Gold,1849.5
152336,1/10/2020,Female,44,Married,New York,1,workers,PayPal,Basic,2511.17
152337,1/10/2020,Male,48,Single,Illinois,0,Unemployment,Other,Missing,1766.96
152338,1/10/2020,Female,76,Married,Kentucky,0,self-employed,Other,Silver,198.34
152339,1/10/2020,Female,55,Married,Minnesota,0,workers,PayPal,Platinum,1812.71
152340,1/11/2020,Female,71,Single,California,1,Unemployment,PayPal,Missing,458.09
152341,1/11/2020,Female,18,Married,Tennessee,0,self-employed,PayPal,Basic,212.17
152342,1/11/2020,Male,67,Single,Georgia,1,self-employed,PayPal,Basic,1728.48
152343,1/12/2020,Male,66,Married,Colorado,0,Employees,PayPal,Missing,2642.99
152344,1/12/2020,Male,48,Married,Mississippi,1,Employees,PayPal,Platinum,1068.04
152345,1/12/2020,Male,25,Married,Nebraska,0,workers,PayPal,Basic,1735.07
152346,1/12/2020,Female,76,Married,Pennsylvania,0,Employees,PayPal,Basic,1501.44
152347,1/13/2020,Female,39,Married,Indiana,1,workers,PayPal,Platinum,1766.51
152348,1/13/2020,Female,56,Single,Michigan,1,workers,Card,Basic,345.89
152349,1/13/2020,Male,22,Married,Massachusetts,0,Unemployment,PayPal,Basic,135.09
152350,1/13/2020,Male,68,Married,Hawaii,0,Employees,PayPal,Platinum,1739.24
152351,1/13/2020,Male,60,Single,Nevada,1,workers,PayPal,Missing,1473.73
152352,1/13/2020,Male,73,Married,Tennessee,1,workers,PayPal,Silver,1886.15
152353,1/14/2020,Male,75,Married,Washington,0,Employees,Card,Basic,1540.3
152354,1/14/2020,Female,43,Married,Texas,0,Employees,PayPal,Platinum,1239.5
152355,1/15/2020,Male,34,Married,Nevada,0,Employees,PayPal,Basic,1594.05
152356,1/16/2020,Female,62,Married,Montana,0,self-employed,PayPal,Platinum,1694.78
152357,1/16/2020,Male,78,Married,California,1,Employees,Other,Missing,150.76
152358,1/16/2020,Male,61,Married,Mississippi,0,self-employed,Card,Platinum,1739.24
152359,1/17/2020,Female,65,Married,Wisconsin,0,workers,PayPal,Basic,1178.68
152360,1/17/2020,Female,58,Single,Oklahoma,0,Employees,PayPal,Silver,2962.48
152361,1/17/2020,Male,76,Married,Nevada,1,workers,Card,Basic,4746.28
152362,1/18/2020,Male,66,Married,South Dakota,0,self-employed,PayPal,Basic,2489.81
152363,1/18/2020,Female,25,Single,Arizona,0,Employees,PayPal,Silver,2942.85
152364,1/18/2020,Male,44,Single,Michigan,0,Employees,Other,Basic,1968.96
152365,1/18/2020,Male,30,Single,Michigan,0,self-employed,PayPal,Basic,2985.7
152366,1/18/2020,Female,71,Single,Delaware,0,Employees,PayPal,Basic,14.42
152367,1/19/2020,Male,21,Single,Louisiana,1,Unemployment,PayPal,Basic,2019.49
152368,1/19/2020,Male,62,Married,Iowa,1,self-employed,PayPal,Basic,784.89
152369,1/19/2020,Female,32,Married,West Virginia,1,Unemployment,Card,Basic,1248.69
152370,1/19/2020,Female,51,Single,Florida,1,workers,Other,Basic,544.83
152371,1/19/2020,Female,21,Married,New Jersey,1,Employees,PayPal,Silver,2889.7
152372,1/19/2020,Female,56,Married,Delaware,1,Employees,Card,Gold,709.16
152373,1/20/2020,Male,67,Single,Kentucky,1,self-employed,PayPal,Gold,1495.9
152374,1/21/2020,Male,60,Married,Iowa,0,workers,Card,Basic,1676.4
152375,1/21/2020,Female,20,Single,Wisconsin,0,Employees,Card,Missing,2034.02
152376,1/22/2020,Male,38,Single,Florida,0,workers,Card,Basic,1021.21
152377,1/22/2020,Male,69,Married,Georgia,1,workers,PayPal,Platinum,2478.1
152378,1/23/2020,Female,47,Married,New York,1,Employees,PayPal,Platinum,929.97
152379,1/23/2020,Male,28,Married,Indiana,0,self-employed,PayPal,Silver,1465.07
152380,1/23/2020,Male,20,Married,Arizona,1,workers,PayPal,Missing,2722.23
152381,1/23/2020,Female,67,Single,Utah,1,Employees,PayPal,Silver,2528.22
152382,1/23/2020,Female,28,Married,Vermont,0,Employees,PayPal,Basic,1758.32
152383,1/24/2020,Female,16,Single,Louisiana,0,Employees,Other,Platinum,1207.62
152384,1/25/2020,Female,19,Married,Wisconsin,1,workers,Card,Basic,496.36
152385,1/25/2020,Male,17,Married,North Dakota,0,workers,Other,Basic,951.22
152386,1/25/2020,Male,77,Single,South Carolina,1,Employees,PayPal,Basic,287.21
152387,1/25/2020,Male,43,Single,Hawaii,0,Unemployment,PayPal,Platinum,2722.23
152388,1/25/2020,Female,48,Single,Nebraska,0,Employees,PayPal,Missing,2056.77
152389,1/25/2020,Female,45,Married,Illinois,1,workers,PayPal,Silver,25.18
152390,1/25/2020,Male,71,Single,California,1,workers,Card,Basic,2090.91
152391,1/27/2020,Female,57,Married,California,1,Employees,Other,Missing,1146.3
152392,1/27/2020,Female,27,Single,Minnesota,1,Employees,PayPal,Basic,1297.99
152393,1/28/2020,Male,39,Single,Oklahoma,1,workers,Card,Basic,553.6
152394,1/28/2020,Female,20,Married,Utah,0,Employees,PayPal,Gold,2733.41
152395,1/28/2020,Male,70,Single,West Virginia,0,workers,Card,Basic,300.28
152396,1/28/2020,Female,30,Married,Maine,0,workers,Card,Gold,631.84
152397,1/29/2020,Male,60,Single,Missouri,1,self-employed,Other,Basic,1551.07
152398,1/29/2020,Male,54,Married,Wyoming,1,Employees,Other,Basic,2674.77
